,n_cluster2,n_cluster3,n_cluster4,n_cluster5,n_cluster6,n_cluster7,n_cluster8,n_cluster9,n_cluster10,n_cluster11,n_cluster12,n_cluster13,n_cluster14,n_cluster15,n_cluster16,n_cluster17,n_cluster18,n_cluster19,n_cluster20
2189,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
2190,0,0,2,1,3,4,0,4,8,4,4,11,7,8,5,0,3,6,9
2191,0,1,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
2192,0,0,2,2,5,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2193,0,0,0,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2194,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,12,1
2195,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
2196,0,1,2,2,5,5,1,6,2,6,5,3,13,7,15,2,5,8,19
2197,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2198,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2199,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,12
2200,0,0,0,1,3,6,3,1,8,9,7,0,2,5,3,12,12,3,4
2201,0,1,2,2,5,5,1,1,9,6,7,0,2,5,3,8,8,11,18
2202,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,1,4,15,12
2203,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,0,10,10
2204,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2205,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2206,0,1,2,2,5,5,1,6,2,3,10,3,6,6,8,2,5,12,1
2207,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2208,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2209,0,0,2,2,5,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2210,0,1,1,3,1,2,7,2,4,2,6,2,3,7,2,9,17,8,19
2211,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2212,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2213,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2214,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2215,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2216,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
2217,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2218,1,2,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2219,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2220,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
2221,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2222,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2223,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
2224,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2225,0,1,2,2,5,5,1,6,2,3,10,3,6,6,8,2,5,12,1
2226,1,0,0,4,4,3,4,5,5,0,11,4,0,0,0,3,7,0,3
2227,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2228,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2229,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
2230,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,5,0,10,10
2231,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2232,0,0,2,2,5,4,0,1,9,6,7,0,2,5,3,8,8,11,18
2233,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2234,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,12
2235,1,0,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2236,1,2,3,0,0,3,4,0,6,7,1,1,5,1,9,14,1,1,0
2237,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,14,4,15,7
2238,0,0,0,1,3,6,3,3,1,9,4,5,4,4,12,12,12,3,4
2239,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
2240,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2241,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2242,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2243,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,1,4,15,12
2244,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2245,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,13,7,17
2246,0,1,1,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
2247,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2248,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2249,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2250,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2251,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
2252,0,1,1,3,1,2,7,2,4,2,6,2,3,7,2,9,17,16,15
2253,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2254,1,2,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2255,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
2256,1,0,0,4,4,3,4,5,5,0,11,4,0,0,0,3,7,0,3
2257,0,1,1,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
2258,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
2259,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2260,1,2,3,2,4,5,1,7,3,5,9,7,9,6,8,6,9,12,1
2261,0,0,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
2262,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
2263,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2264,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2265,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2266,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2267,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,1,4,15,12
2268,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
2269,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2270,0,0,2,2,3,4,0,4,8,8,3,11,7,8,5,0,3,6,9
2271,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2272,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2273,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
2274,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,16,15,13,8
2275,0,1,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
2276,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2277,1,2,3,4,4,3,4,8,0,1,2,8,11,10,8,16,15,13,8
2278,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
2279,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2280,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
2281,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2282,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2283,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,0,10,10
2284,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2285,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
2286,1,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2287,0,0,2,2,5,5,1,6,2,3,10,3,6,6,8,16,15,12,1
2288,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
2289,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,12,1
2290,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2291,0,0,2,4,2,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2292,0,0,2,2,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2293,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
2294,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,0
2295,0,0,2,2,5,4,0,1,9,6,7,0,2,5,3,8,8,11,18
2296,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2297,1,0,0,4,4,0,4,5,5,0,11,4,0,0,0,3,7,0,3
2298,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
2299,0,0,2,1,3,6,0,1,9,6,7,0,2,5,3,8,8,11,18
2300,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
2301,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
2302,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2303,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
2304,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
2305,0,1,1,2,2,5,5,1,9,9,5,9,12,3,2,9,17,16,15
2306,0,1,2,2,5,5,1,6,9,6,7,0,2,5,3,8,8,11,18
2307,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,14,1,15,7
2308,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2309,0,1,2,2,5,5,0,6,9,6,7,0,2,5,3,8,8,11,18
2310,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2311,0,0,0,1,3,6,3,3,1,9,0,5,4,4,12,12,12,3,4
2312,0,1,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
2313,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
2314,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
2315,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2316,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2317,0,0,0,1,2,6,5,5,1,0,11,5,4,4,12,13,13,7,17
2318,0,0,2,2,5,5,1,6,2,6,7,0,2,5,3,8,8,11,18
2319,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2320,0,0,0,1,2,6,5,5,1,0,11,5,4,4,12,13,13,7,17
2321,0,0,2,2,5,0,0,4,5,6,5,4,13,12,7,11,6,4,13
2322,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2323,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2324,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2325,0,1,1,1,1,6,7,1,9,9,0,9,12,3,2,9,17,16,15
2326,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2327,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2328,0,0,0,2,2,0,5,1,9,6,5,9,13,12,7,11,6,4,13
2329,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
2330,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
2331,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
2332,0,1,2,2,5,5,1,6,2,6,7,3,2,7,15,2,5,8,19
2333,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
2334,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2335,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2336,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2337,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
2338,0,0,0,1,3,6,3,3,1,9,0,5,4,4,12,12,12,3,4
2339,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2340,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
2341,0,0,2,4,4,3,0,4,0,8,3,10,10,13,14,16,15,13,8
2342,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2343,0,0,2,1,3,4,0,4,8,4,7,0,7,5,3,8,8,11,18
2344,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,16,15,13,8
2345,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2346,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2347,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
2348,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
2349,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
2350,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2351,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,12,12,3,4
2352,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
2353,0,1,1,2,5,5,1,6,2,6,7,3,2,7,15,9,5,8,19
2354,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
2355,0,1,0,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
2356,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2357,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
2358,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
2359,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
2360,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,5,17,16,15
2361,0,0,0,1,3,4,0,3,8,4,4,11,7,8,5,0,3,6,9
2362,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
2363,0,0,0,1,3,6,3,3,1,9,0,5,4,4,12,12,12,3,4
2364,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,3,0,10,10
2365,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2366,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
2367,0,1,2,2,5,5,1,6,9,6,7,0,2,5,3,8,8,11,18
2368,0,0,0,1,2,0,5,1,9,6,7,9,12,3,3,5,0,10,10
2369,0,1,2,2,5,5,1,6,2,6,7,3,2,7,15,8,8,8,19
2370,0,0,0,1,2,6,5,1,1,9,0,5,4,4,13,12,12,3,4
2371,0,0,0,1,2,0,5,5,5,0,11,4,0,0,13,5,0,10,10
2372,0,0,0,4,2,0,5,1,9,0,11,9,12,3,13,5,0,10,10
2373,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2374,0,0,0,4,4,0,4,5,5,0,11,4,11,0,0,16,15,13,8
2375,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2376,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2377,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
2378,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2379,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
2380,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
2381,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
2382,1,2,2,4,4,3,4,8,0,1,2,8,10,13,14,7,16,18,8
2383,0,0,2,4,4,4,0,4,8,8,3,11,10,13,14,7,16,18,5
2384,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
2385,0,0,0,1,3,6,3,3,1,9,0,5,4,4,12,12,12,3,4
2386,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2387,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2388,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2389,0,0,0,1,2,0,5,5,5,9,11,4,0,0,13,5,0,10,10
2390,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2391,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2392,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2393,0,1,1,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
2394,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2395,0,0,2,1,3,4,0,4,8,8,3,11,7,8,5,0,3,6,9
2396,0,0,0,1,3,6,3,1,9,9,0,9,12,3,2,12,17,16,15
2397,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2398,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2399,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
2400,0,0,2,2,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2401,0,0,0,1,2,6,5,5,1,0,11,5,4,4,12,13,13,7,17
2402,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2403,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
2404,1,2,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2405,0,0,0,1,2,0,5,1,9,9,0,9,12,3,13,5,0,10,10
2406,0,1,2,2,5,5,1,6,2,6,7,0,2,5,3,8,8,11,18
2407,0,1,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
2408,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2409,0,0,0,1,2,0,5,1,9,9,0,9,12,3,13,5,0,10,10
2410,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2411,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2412,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
2413,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
2414,0,0,2,1,3,6,3,1,9,6,7,0,2,5,3,8,8,11,18
2415,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2416,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,12,1
2417,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2418,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
2419,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2420,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2421,1,0,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2422,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2423,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2424,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2425,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2426,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,12
2427,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2428,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
2429,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
2430,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
2431,0,0,2,2,5,5,0,1,9,6,5,0,13,12,7,11,6,4,13
2432,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2433,0,0,0,1,3,6,3,3,1,9,0,5,4,4,12,12,12,3,4
2434,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2435,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,14,1,1,0
2436,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2437,0,0,2,4,3,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2438,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2439,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2440,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
2441,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2442,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2443,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2444,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2445,0,0,0,1,2,0,5,1,9,0,0,9,12,3,13,5,0,10,10
2446,0,1,2,2,5,5,1,6,9,6,5,3,13,12,7,11,6,4,13
2447,0,1,1,3,5,5,1,6,2,3,10,6,6,10,6,4,2,5,14
2448,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2449,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,12
2450,0,1,1,2,5,5,1,6,2,3,10,6,6,10,6,4,2,5,14
2451,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,1,4,15,7
2452,0,0,2,2,5,5,0,4,2,6,7,0,2,5,3,8,8,11,18
2453,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,12
2454,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2455,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
2456,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
2457,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
2458,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2459,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
2460,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
2461,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2462,1,0,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2463,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
2464,0,0,0,4,2,0,5,5,9,0,11,9,12,3,0,5,0,10,10
2465,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,14,1,1,0
2466,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2467,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
2468,0,1,2,2,5,5,1,6,2,3,10,3,6,7,15,2,5,8,19
2469,0,0,0,1,2,0,5,5,5,0,11,4,0,0,13,5,0,10,10
2470,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2471,0,0,0,1,3,6,3,3,1,4,4,5,7,8,5,12,12,3,4
2472,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2473,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2474,0,0,2,4,5,0,0,4,9,6,7,0,2,5,3,5,0,10,10
2475,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,12
2476,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,14,1,1,0
2477,0,0,2,2,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2478,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2479,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2480,0,0,0,1,2,0,5,1,9,0,0,9,12,3,13,5,0,10,10
2481,0,1,1,2,5,5,1,6,2,6,5,3,13,7,15,2,5,8,19
2482,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2483,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
2484,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
2485,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,1,4,15,12
2486,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
2487,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2488,1,2,3,4,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
2489,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2490,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2491,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,14,1,1,0
2492,0,0,0,1,3,6,3,3,1,9,0,5,4,4,13,12,12,3,4
2493,0,0,0,1,2,0,5,1,9,9,0,9,12,3,13,5,0,10,10
2494,1,0,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2495,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,1,4,15,12
2496,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2497,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,14,1,1,0
2498,0,0,2,2,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2499,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2500,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2501,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2502,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
2503,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
2504,1,2,3,0,0,3,4,8,0,1,2,8,5,14,4,14,1,1,12
2505,0,1,2,2,5,5,1,6,2,3,10,3,6,6,8,2,5,12,1
2506,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2507,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
2508,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
2509,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,12,1
2510,0,0,0,1,2,0,5,5,5,9,0,4,0,0,13,5,0,10,10
2511,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
2512,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2513,0,0,2,2,5,4,0,4,8,8,3,10,10,13,14,7,16,18,5
2514,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
2515,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,12
2516,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,12,1
2517,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
2518,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
2519,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
2520,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
2521,0,1,1,2,5,5,1,6,2,6,7,0,2,7,3,8,8,8,19
2522,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
2523,0,1,2,2,5,5,1,6,2,6,7,3,2,5,3,8,8,11,18
2524,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
2525,0,1,2,2,5,5,1,6,2,6,7,0,2,5,3,8,8,11,18
2526,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
